id	name	location	time created	tweet url	source	retweet count	likes	tweet	compound	Sentiment
1342097179	Eniola Games & Gadget	Abuja, Nigeria.	2022-08-15 19:50:08+00:00	https://twitter.com/DreLiberty/status/1559266207194292233	Twitter for iPhone	1730	0	RT Igbo people suppoBAT Atiku apparently IPOB The rest u Igbos want old useless archaic thi	-0.3612	Negative
1537784294378287104	Patrick Mary favour		2022-08-15 19:50:05+00:00	https://twitter.com/PatrickMaryfav1/status/1559266196544946177	Twitter for Android	783	0	RT All Atiku Tinubu supporter avoid week I activated vawulence button	-0.0258	Negative
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:50:03+00:00	https://twitter.com/mhiztahmaaf07/status/1559266188768706562	Twitter for iPhone	728	0	RT I humbled extraordinary show love I love As ONE shall get done AA AtikuInYola	0.8555	Positive
1229144722578518016	Civilian_General 👮👮⚪	From the land of Beauty 	2022-08-15 19:50:03+00:00	https://twitter.com/CrazyUstaz1/status/1559266188579971076	Twitter for Android	0	0	Today event shown u Atiku She Never Coming waste time energy Fintiri Kiri Atiku back Dubai Asiwaju Ahmed Tinubu next president Shettima next vice president party	0.7296	Positive
1132688513844023303	Adamawa Last Born 🔴	Nigeria	2022-08-15 19:50:03+00:00	https://twitter.com/Adamawalastborn/status/1559266186025656323	Twitter for Android	7	0	RT Only Atiku command kind crowd effortlessly Yola	0.5267	Positive
1244648072782786564	10 10 MAFIA 🦍	Made in YOLA 🚀	2022-08-15 19:50:02+00:00	https://twitter.com/AbdullahiAmiga/status/1559266185212006402	Twitter for iPhone	0	0	You Always talk wike Atiku sigi saga	0.0	Neutral
1398630947101327362	Dominic O. I		2022-08-15 19:50:02+00:00	https://twitter.com/DominicInuamume/status/1559266184041828355	Twitter for Android	2902	0	RT Immediately read understand Retweet let Atiku supporter see man Hell Rufai Kwankwaso PeterObi	-0.5423	Negative
227436365	#NigeriaMustBeFree#(CryBelovedCountry)	Bangladesh	2022-08-15 19:49:55+00:00	https://twitter.com/aelinwa/status/1559266152215347200	Twitter for Android	0	1	These character preaching unity sincerity good governance Ayu Atiku na penny	0.4404	Positive
3130551443	Dung Nehemiah Rwang	Kwang, Jos-Plateau	2022-08-15 19:49:53+00:00	https://twitter.com/dnk35lojang/status/1559266144510427137	Twitter for Android	0	0	One Most Powerful Sermon Atiku Obi amp Tinubu	0.4754	Positive
1017100479325720576	KosereNaijaMedia📡🇳🇬	Lagos, Nigeria	2022-08-15 19:49:52+00:00	https://twitter.com/Koserenaija1/status/1559266140496580611	Twitter for Android	0	0	Biko Watch BBNaija Rember TakeBackNigeria This Video Is really educative youth big question Leaders Trending TrendingNow PeterObi tinubu Atiku Full Video On YouTube	0.0	Neutral
1261324606213890049	Abdussamad MZEE		2022-08-15 19:49:49+00:00	https://twitter.com/mzeeO2/status/1559266130329571331	Twitter for Android	21	0	RT BreakingNews HE Atiku Abubakar loved politician Nigeria	0.5994	Positive
1540248732029124608	Yichi Carl		2022-08-15 19:49:42+00:00	https://twitter.com/Yichi_carl/status/1559266097441939459	Twitter Web App	0	0	Come DM sir I need tell something ifb	0.0	Neutral
1373761260362301440	A.y yayari(saraki)		2022-08-15 19:49:41+00:00	https://twitter.com/YayariYahaya/status/1559266096154394624	Twitter for Android	19	0	RT LIVE FROM YOLA FOR AtikuHomeComing The Yola International AirpoIs Full To Capacity As The Good People Of Adamawa W	0.4404	Positive
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:49:40+00:00	https://twitter.com/mhiztahmaaf07/status/1559266092761104384	Twitter for iPhone	70	0	RT Wike removed Uche Secondus installed Northerner Ayu Party Chairman zoning favor Presidential A	0.6597	Positive
464055754	تشارلز	Curva Sud Milano	2022-08-15 19:49:35+00:00	https://twitter.com/charlesnazi/status/1559266068027346945	Twitter for iPhone	0	2	People think BAT bulk northern vote You people funny thinking vote Atiku	0.4404	Positive
1290439501932888066	𝙴𝚣𝚞🇳🇬™		2022-08-15 19:49:32+00:00	https://twitter.com/Ezu_nig/status/1559266059047342080	Twitter for Android	0	1	Yep Atiku taking lot Buhari vote Tinubu bar rigging course	0.296	Positive
248805664	Mr. Osas🇳🇬	Lagos, Nigeria	2022-08-15 19:49:31+00:00	https://twitter.com/osazenoo/status/1559266053427007488	Twitter for iPhone	0	1	Atiku wanted president There patriotic He thought going succeed OBJ ATIKU na thief What achievement campaigning Atiku	-0.0516	Negative
1522550006628167680	John Ezeh	Abakaliki, Nigeria	2022-08-15 19:49:26+00:00	https://twitter.com/Johnwilliamz77/status/1559266034082881539	Twitter for Android	2902	0	RT Immediately read understand Retweet let Atiku supporter see man Hell Rufai Kwankwaso PeterObi	-0.5423	Negative
323441218	B A R O N T A R Z A N🚀🚀🚀	See Me Here	2022-08-15 19:49:23+00:00	https://twitter.com/barontarzan/status/1559266020841459712	Twitter for Android	0	3	Why thence roadsiders onlooker hence looking blaring horn car scanty poster though ye lot stranger land	0.0	Neutral
154990591	Retweet Fc . Obidently	Nigeria	2022-08-15 19:49:23+00:00	https://twitter.com/zaga2uk/status/1559266019205603329	Twitter for Android	482	0	RT I bin tell una say All Progressives Congress Peoples Democratic Party na ashawo mama born dem Atiku say go end ASUU strike becomes president	0.296	Positive
1504465342327771141	Erute Moment		2022-08-15 19:49:21+00:00	https://twitter.com/Gagarute/status/1559266009286148100	Twitter for Android	21	0	RT Atiku formidable force Atiku TO SURE Welcome home atikusure AtikuOkowa AtikuInYola	0.7213	Positive
981658401078988800	Papi_k		2022-08-15 19:49:20+00:00	https://twitter.com/MrOare_k/status/1559266005133758464	Twitter for Android	3	0	RT Who Has Better Pedigree When loquacious brag pedigree feckless attempt apotheosiz	0.4404	Positive
1557827533483171840	MURUMBA NAANYA KOPKUS		2022-08-15 19:49:19+00:00	https://twitter.com/MKopkus/status/1559266001774051329	Twitter for Android	13	0	RT This appeal INLAW brother n sister South East listen elder time	0.0	Neutral
153756088	STORACARES25 ⚓🛟		2022-08-15 19:49:18+00:00	https://twitter.com/storacares25/status/1559265999370784769	Twitter for Android	0	0	Obi na Xtian candidate BAT na Muslim candidate Atiku na traditional candidate	0.0	Neutral
1309799340781842433	Better Nigeria for all		2022-08-15 19:49:17+00:00	https://twitter.com/Vanessa76613582/status/1559265994060726274	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
1521920902312738819	Ben Okpa		2022-08-15 19:49:16+00:00	https://twitter.com/ben_okpa/status/1559265989614866432	Twitter for Android	1499	0	RT If Peter Obi Atiku Tinubu would going different primary school sharing excercise book	0.4215	Positive
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:49:14+00:00	https://twitter.com/mhiztahmaaf07/status/1559265982274850818	Twitter for iPhone	50	0	RT We never witness crowd like Adamawa state Atiku Abubakar coming	-0.2755	Negative
1545010080277577728	Presh	Nassarawa, Nigeria	2022-08-15 19:49:14+00:00	https://twitter.com/Presh4Obi/status/1559265981935063044	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
242876595	Yobaliat!	Nigeria	2022-08-15 19:49:13+00:00	https://twitter.com/yobaliatmusa/status/1559265976520245248	Twitter for Android	1059	0	RT BreakingNews casting VOTE VOTE Tinubu Shettima Peter Obi Yusuf Atik	0.0	Neutral
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:49:10+00:00	https://twitter.com/mhiztahmaaf07/status/1559265963287216138	Twitter for iPhone	48	0	RT Politics practical thing Peoples Democratic Party ready take Power	0.6369	Positive
720857893352787969	Xcape	Anywhere I need to be	2022-08-15 19:49:10+00:00	https://twitter.com/ekenigbo/status/1559265963043950599	Twitter for Android	186	0	RT BREAKING NEWS Peoples Democratic Party Reconciliatory meeting His Excellency Governor Wike camp His Excellency former Vice	0.8658	Positive
1148918609730818049	Uba PuyoL✨	Adamawa, Nigeria	2022-08-15 19:49:09+00:00	https://twitter.com/UbaPuyol/status/1559265961722712065	Twitter for Android	11	0	RT E like say baba Atiku endorsed Governor Fintiri second term oo AtikuInYola	0.5423	Positive
452061957	T*witter Swindler	Lagos  🇳🇬 /Newcastle  🇬🇧	2022-08-15 19:49:09+00:00	https://twitter.com/ogophilps/status/1559265959772360706	Twitter for Android	0	2	Atiku money ur mate Don lie baba Agbado Dubai Japaman gave u dey copy paste tweet suppothem u go No lie	-0.296	Negative
1133055858907209733	Mayor of Ali Kataku	Nigeria	2022-08-15 19:49:08+00:00	https://twitter.com/Maliya_Ocean08/status/1559265958388187138	Twitter for Android	20	0	RT See The Mammoth Crowd That Welcomed Atiku Yola	0.34	Positive
1512134029520293889	Mba Valentine		2022-08-15 19:49:08+00:00	https://twitter.com/Valentine4Mba/status/1559265957759127553	Twitter for Android	0	0	said northerner social medium Suggesting naive illiterate yet find detasteful fellow northerner Baba rest abegii	-0.2732	Negative
1519769591819509760	Thigher🐅🐯		2022-08-15 19:49:08+00:00	https://twitter.com/inno_bukunmi/status/1559265957490696197	Twitter for iPhone	129	0	RT Social Media ground Atiku tested Adamawa AtikuInYola AtikuOkowa	0.0	Neutral
1520736914835394560	Zubby		2022-08-15 19:49:04+00:00	https://twitter.com/Zubby01267839/status/1559265938796691456	Twitter for iPhone	1016	0	RT OBIdients Peter Obi must lead candidate EVERYTHING however stand Atiku follower P	0.0	Neutral
1488568890942799877	O.G Peter Obi's Student		2022-08-15 19:49:04+00:00	https://twitter.com/Oghogho143/status/1559265938461134850	Twitter for Android	1016	0	RT OBIdients Peter Obi must lead candidate EVERYTHING however stand Atiku follower P	0.0	Neutral
82210282	🦚⊹𑁍🅂🄴🄽🅂🄸𑁍⊹🪴	Newsworthy Tweet Relay	2022-08-15 19:49:03+00:00	https://twitter.com/SENSIMILLIEA/status/1559265934644240384	Twitter for Android	1	0	RT Honourable Sorry Preferred candidate Raila Odinga alias Baba lost democracy play	0.4404	Positive
1512190406762672128	Uyo For Peter Obi.		2022-08-15 19:49:02+00:00	https://twitter.com/FrankEkubiat/status/1559265931779575808	Twitter for Android	0	0	How rented poor people access Twitter people go party paid transported fro Baba use common sense nau	-0.1027	Negative
205647340	Abba Gana	Nigeria	2022-08-15 19:49:01+00:00	https://twitter.com/Khvleefvh/status/1559265929015484417	Twitter for iPhone	728	0	RT I humbled extraordinary show love I love As ONE shall get done AA AtikuInYola	0.8555	Positive
424567548	Abba Walee	Dakina	2022-08-15 19:49:01+00:00	https://twitter.com/Abbawalee/status/1559265926809362433	Twitter for iPhone	7	0	RT This mammoth crowd Visits Yola The train unstoppable As long February election	-0.2023	Negative
1244648072782786564	10 10 MAFIA 🦍	Made in YOLA 🚀	2022-08-15 19:49:01+00:00	https://twitter.com/AbdullahiAmiga/status/1559265925865656320	Twitter for iPhone	0	1	I Understand Your point bro	0.0	Neutral
867366536415244289	Mezie-best	Abuja, Nigeria	2022-08-15 19:48:57+00:00	https://twitter.com/agubalu_c/status/1559265911525281796	Twitter for Android	135	0	RT This Atiku said sixteen billion dollar claim spent power sector TakeBackNaija	0.0	Neutral
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:48:55+00:00	https://twitter.com/mhiztahmaaf07/status/1559265900825661440	Twitter for iPhone	104	0	RT ATIKU CHARGED TO DEPLOY HIS WEALTH OF EXPERIENCE TO RESCUE THE NATION AS HE PAYS HOMAGE TO THE LAMIDO OF ADAMAWA	0.6908	Positive
1224962220221779969	AREMO	Somewhere on Earth	2022-08-15 19:48:53+00:00	https://twitter.com/TemitopeNel/status/1559265895041703936	Twitter for Android	1	0	RT Just say get connection go die Southerners connection enjoying like Atiku	0.25	Positive
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:48:52+00:00	https://twitter.com/mhiztahmaaf07/status/1559265889228398592	Twitter for iPhone	50	0	RT BAT corn Atiku Nigeria	0.0	Neutral
394325570	ABUJA MIXOLOGIST #PETEROBI	Abuja, Nigeria	2022-08-15 19:48:50+00:00	https://twitter.com/i_am_UCHE/status/1559265880508358656	Twitter for Android	1	4	I thought Atiku million vote already Why people cry emotional blackmailing	-0.3612	Negative
1500827690517114882	Damilola		2022-08-15 19:48:50+00:00	https://twitter.com/mzkomo7/status/1559265879816372224	Twitter for iPhone	3	0	RT Let everyone suppotheir Atiku Asiwaju Bola Ahmed Tinubu Obi peace But disrespect ba gbe	-0.3506	Negative
1220313994763874306	SenatorAlo		2022-08-15 19:48:47+00:00	https://twitter.com/AloSenator/status/1559265868755992576	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
1507037252949622797	Emmanuel	Abuja, Nigeria	2022-08-15 19:48:46+00:00	https://twitter.com/Emmanue68176622/status/1559265862359588870	Twitter for Android	21	0	RT Atiku formidable force Atiku TO SURE Welcome home atikusure AtikuOkowa AtikuInYola	0.7213	Positive
980587519145279489	Alameen Maaf	Yola, Nigeria	2022-08-15 19:48:44+00:00	https://twitter.com/mhiztahmaaf07/status/1559265855724216320	Twitter for iPhone	12	0	RT The incoming President Federal Republic Nigeria H E Atiku Abubakar landed Yola international airpoahea	0.0	Neutral
1316001794	1984.btc 🇳🇬⚡	Sat, Bitcoin	2022-08-15 19:48:39+00:00	https://twitter.com/OfficialOsasuyi/status/1559265835180507138	Twitter for Android	404	0	RT True I harassing calling INEC release result loaded server guy busy colle	-0.1779	Negative
840929316057804800	Ubandomajr⭐ 🇨🇦	Abuja, Nigeria	2022-08-15 19:48:38+00:00	https://twitter.com/Ubandomajr001/status/1559265831741177857	Twitter for iPhone	7	0	RT Our suppofor Endless Yanxu muka fara	0.0	Neutral
847425938	sagir jaafar	Kaduna, Nigeria.	2022-08-15 19:48:36+00:00	https://twitter.com/sagirjaafar/status/1559265824539566083	Twitter for Android	78	0	RT A gentle reminder Obasanjo Atiku yet account sixteen billion dollar spent power sector	0.4404	Positive
1505187283783270400	Rapulu	World	2022-08-15 19:48:30+00:00	https://twitter.com/IamRapulu/status/1559265795313700865	Twitter for Android	480	0	RT Tinubu Atiku campaign strategy share dollar primary election eat corn street	0.296	Positive
232915323	König!		2022-08-15 19:48:28+00:00	https://twitter.com/Kingby_X/status/1559265788858712064	Twitter for Android	252	0	RT Lmao Peoples Democratic Party boy de use Atiku crowd Adamawa de buga If get crowd Adamawa wey hometown na drop	0.6705	Positive
460295105	Okafor Emmanuel C. (CEO)	Federal Capital Territory, Nig	2022-08-15 19:48:27+00:00	https://twitter.com/datkaintalk/status/1559265784223907840	Twitter for Android	284	0	RT Two slogan Tinubu Atiku supporter cannot use Do Not Vote Corrupt Leaders Vote Wisely Only P	0.5994	Positive
2985721103	Pauline	Accra, Ghana	2022-08-15 19:48:26+00:00	https://twitter.com/paulinadjei/status/1559265779492823040	Twitter for Android	0	0	I asked Naija colleague time Yusuf ully OBI dient Atiku lating emi lokan Twitter NG	0.0	Neutral
2180916851	KING OF THE STREET ✍️	Nigeria	2022-08-15 19:48:23+00:00	https://twitter.com/Mc_Highness/status/1559265766020636674	Twitter for Android	0	0	Victory smile AtikuOkowa AtikuInYola Mondayvibes PDP Tell someone tell another person His Excellency Alhaji Atiku Abubakar Waziri Adamawa next President Federal Republic Nigeria atikuiscoming AtikuYouthWing	0.7184	Positive
826030307572867072	Saidu Imran 🇳🇬🇳🇬🇳🇬	Adamawa, Nigeria	2022-08-15 19:48:22+00:00	https://twitter.com/Saidu_im/status/1559265763176873986	Twitter for Android	11	47	I IPOB Indigenous People Bandit free Nigeria This time I campaigning Atiku Abubakar within NYSC PPA I hustled laboured hard Yet small money I earn useless becomes May Nigeria win time	0.5994	Positive
1050409971115020288	Constant E	Lagos 	2022-08-15 19:48:19+00:00	https://twitter.com/ChimaEgwuonwu/status/1559265750120005632	Twitter for Android	0	1	Peter Obi person interested moving nigeria consumption production Atiku keep flying plane till go back Dubai All Progressives Congress AND Peoples Democratic Party GO COLLECT Meanwhile obidients let follow ifb speed Reno us type Peter Obi	0.6597	Positive
1510242037626515460	Brian Mark	Lagos, Nigeria	2022-08-15 19:48:15+00:00	https://twitter.com/BrianMa53708564/status/1559265735716790272	Twitter for Android	2682	0	RT Igbo people suppoAtiku Tinubu still IPOB Asking friend	0.4939	Positive
843350683063668742	Honsby	HQ	2022-08-15 19:48:14+00:00	https://twitter.com/Hon_Honsby/status/1559265731241558017	Twitter for Android	161	0	RT Ruto awon ti Atiku Money laundering merchant God deliver Africa	0.2732	Positive
1543828527241388032	Irumole		2022-08-15 19:48:07+00:00	https://twitter.com/Irumole007/status/1559265702598610945	Twitter for iPhone	2902	0	RT Immediately read understand Retweet let Atiku supporter see man Hell Rufai Kwankwaso PeterObi	-0.5423	Negative
1017100479325720576	KosereNaijaMedia📡🇳🇬	Lagos, Nigeria	2022-08-15 19:48:06+00:00	https://twitter.com/Koserenaija1/status/1559265698022674432	Twitter for Android	0	0	Watch BBNaija Rember TakeBackNigeria This Video Is really educative youth big question Leaders Trending TrendingNow PeterObi tinubu Atiku Full Video On YouTube	0.0	Neutral
1315776753026072582	Hussaini Bomoi joda		2022-08-15 19:48:05+00:00	https://twitter.com/bomoi_joda/status/1559265692549005317	Twitter for Android	0	1	I doubt much said love see clash loving maybe victimized side one time clear	0.7506	Positive
721252763263328256	Dr. Abdiqani Sheikh Omar	Somalia	2022-08-15 19:48:03+00:00	https://twitter.com/Oabdiqani/status/1559265682042281984	Twitter for iPhone	1	4	Raila Odinga Outcome Despite five attempt never achieved presidential ambition Atiku Abubakar Outcome Despite five previous attempt never achieved presidential ambition tun lule	0.0	Neutral
1247945979967520768	Lala		2022-08-15 19:47:59+00:00	https://twitter.com/Lala03450280/status/1559265668754808834	Twitter for Android	357	0	RT For past one year killing Biafrans IMO state never condemned He think Biafrans fool Not	-0.709	Negative
1280037673474953216	#EndSARS		2022-08-15 19:47:58+00:00	https://twitter.com/bitcoin_prince1/status/1559265662224269314	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
1468504156759539714	Caleb John	abuja Nigeria	2022-08-15 19:47:56+00:00	https://twitter.com/JohnCaleblight1/status/1559265655941120000	Twitter for Android	1	1	I DON T THINK THAT WILL BE A PROBLEM FOR H E PETER OBI CAUSE WE ALL KNOW HE IS VERY TRANSPARENT WHEN IT COMES TO MATTERS LIKE THIS GO AND VERIFY THE EMPHASIS SHOULD BE ON ATIKU THE AZA MAN AND TINIBU	-0.0258	Negative
1373761260362301440	A.y yayari(saraki)		2022-08-15 19:47:53+00:00	https://twitter.com/YayariYahaya/status/1559265641940541442	Twitter for Android	42	0	RT I wish also acknowledge presence community The existing collaboration	0.4019	Positive
563752450	Patriotic Nigerian	Nigeria	2022-08-15 19:47:48+00:00	https://twitter.com/_patrioticguy/status/1559265620750991361	Twitter for Android	0	0	If supporting Peter Obi Peoples Democratic Party would cried caution supporter But staunch Atiku supporter make strong stance amp everything seems okay Unless may represents general belief camp God save Nigeria PeterObiForPresident	0.9581	Positive
233124004	Abena	Federal Capital Territory, Nig	2022-08-15 19:47:48+00:00	https://twitter.com/nonyesylva/status/1559265619190620162	Twitter for Android	1016	0	RT OBIdients Peter Obi must lead candidate EVERYTHING however stand Atiku follower P	0.0	Neutral
754165894272675841	Nathaniel@aeon	Earth	2022-08-15 19:47:47+00:00	https://twitter.com/zadokite001/status/1559265618511159296	Twitter for Android	2902	0	RT Immediately read understand Retweet let Atiku supporter see man Hell Rufai Kwankwaso PeterObi	-0.5423	Negative
1491033269583896579	oluwatosin PO son		2022-08-15 19:47:46+00:00	https://twitter.com/Alex29624770/status/1559265610760175617	Twitter for Android	256	0	RT Vote wisely hate speech Atiku Tinubu It like saying vote Peter Obi It show Peter Obi	0.1531	Positive
1311808421562331136	BAE🍭		2022-08-15 19:47:45+00:00	https://twitter.com/Victori71591057/status/1559265609518649347	Twitter for Android	1482	0	RT By February Peter Obi win much gap Asiwaju Atiku think Twitter Facebook opened offic	0.5859	Positive
1373761260362301440	A.y yayari(saraki)		2022-08-15 19:47:44+00:00	https://twitter.com/YayariYahaya/status/1559265606490361857	Twitter for Android	21	0	RT Media team PRO among state executive already airpotarmac waiting arrival	0.0	Neutral
801083215071051776	Toluwani Isaac	Ibadan, Nigeria	2022-08-15 19:47:40+00:00	https://twitter.com/Doc_Stranger1/status/1559265589327265796	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
1257795975374082049	ErnestIkeji		2022-08-15 19:47:40+00:00	https://twitter.com/ErnestIkeji/status/1559265586995253248	Twitter for iPad	38	0	RT I want thank worthy competitor Peter obi Atiku Tinubu come E go pain e go sweet u Keny	0.6597	Positive
3125803199	Chinedu Omeje,Comrade.	Port Harcourt, Nigeria	2022-08-15 19:47:38+00:00	https://twitter.com/capo_bbg/status/1559265581274120198	Twitter for Android	36	0	RT OMG see love No amount rigging stop Atiku Abubakar defeating Tinubu APC come Don even mention Kwankwaso	-0.2023	Negative
1166105628126982144	Molten Magma	Besideyouville	2022-08-15 19:47:36+00:00	https://twitter.com/Mahatma_Molten/status/1559265569265917953	Twitter for Android	1499	0	RT If Peter Obi Atiku Tinubu would going different primary school sharing excercise book	0.4215	Positive
2494073021	Nwagaiiy ( Your PVC Your Power )	Gburugburu	2022-08-15 19:47:34+00:00	https://twitter.com/darohjong/status/1559265563867860994	Twitter for Android	1908	0	RT Nigerians PAY ATTENTION happening across Africa Zambia amp Kenya Nigeria different Willi	-0.2808	Negative
135168135	Molly umu Asa	Enugu, Nigeria	2022-08-15 19:47:32+00:00	https://twitter.com/iam_zuby/status/1559265554803851268	Twitter for iPhone	482	0	RT I bin tell una say All Progressives Congress Peoples Democratic Party na ashawo mama born dem Atiku say go end ASUU strike becomes president	0.296	Positive
505744211	Prince David Paul	FCT - Nigeria	2022-08-15 19:47:32+00:00	https://twitter.com/icekizz55/status/1559265552132079617	Twitter for Android	2902	0	RT Immediately read understand Retweet let Atiku supporter see man Hell Rufai Kwankwaso PeterObi	-0.5423	Negative
