id	name	location	time created	tweet url	source	retweet count	likes	tweet	compound	Sentiment
2668209682	Obinali	Lagos, Nigeria	2022-08-15 18:59:05+00:00	https://twitter.com/nkomekwuru/status/1559253361152638977	Twitter for Android	926	0	RT I informed Peter Obi Labour Party rising popularity threat ruling APC The	0.34	Positive
3440545695	Emmy.K OBIdient	Lagos, Nigeria	2022-08-15 18:59:05+00:00	https://twitter.com/emmyk777/status/1559253360737456129	Twitter for Android	834	0	RT Yorùbá social cultural group AFENIFERE Backs Mr Peter Obi presidential candidate ahead election becaus	-0.0516	Negative
1480043058213396480	Rugged OBEDIENT		2022-08-15 18:59:05+00:00	https://twitter.com/Oyi_BiBi/status/1559253360624259073	Twitter for iPhone	2390	0	RT If paof One million walk Peter Obi state reside RETWEET El Rufai Oya sit back	0.0	Neutral
1323388233124904966	AFFINITY	Delta, Nigeria	2022-08-15 18:59:05+00:00	https://twitter.com/drOZUEM_10/status/1559253360154394630	Twitter for Android	572	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
1371565352241487873	A$AP Tony	Port Harcourt, Nigeria	2022-08-15 18:59:03+00:00	https://twitter.com/asaptoney/status/1559253353863024647	Twitter for iPhone	1611	0	RT Someone sent DM asking send bottle Water Peter Obi one million walk Kaduna stat	0.0	Neutral
1493082125922353154	Edith Stitches Empire		2022-08-15 18:59:03+00:00	https://twitter.com/edithtailor/status/1559253353460371456	Twitter for Android	54	0	RT All Progressives Congress Peoples Democratic Party soon understand whatever throw Peter Obi Obidient supporter rubbish	0.5859	Positive
1553136187640004608	Better Nigeria	Lagos, Nigeria	2022-08-15 18:59:03+00:00	https://twitter.com/peterObiBot001/status/1559253350796955651	peterObibot00`	325	0	RT Peter Obi discussing Nigeria problem opponent discussing tribe My joy every electoral cho	0.2732	Positive
1481889796125601797	Solve Coagula		2022-08-15 18:59:02+00:00	https://twitter.com/solvecoagula_/status/1559253349282758658	Twitter for Android	25	0	RT Inflation literally choking Nigerian parent What All Progressives Congress government discussing social medium PETER OBI amp IG	-0.4588	Negative
1253801686960754690	P.O2023 🙏🏿		2022-08-15 18:59:02+00:00	https://twitter.com/1017trpstr/status/1559253347034894336	Twitter for iPhone	325	0	RT Peter Obi discussing Nigeria problem opponent discussing tribe My joy every electoral cho	0.2732	Positive
931264409053356033	Weaves and Leather handmade in Lagos	Ibadan, Nigeria	2022-08-15 18:59:01+00:00	https://twitter.com/empressterprise/status/1559253345403117568	Twitter for iPhone	1017	0	RT My People PLEASE PAY ATTENTION Tell everyone registered go amp collect PVCs Mobil	0.2263	Positive
958063831179235329	pharmzy	Lagos, Nigeria	2022-08-15 18:59:01+00:00	https://twitter.com/pharmsy_canada/status/1559253343221997569	Twitter for Android	6	0	RT Peter Obi Campaign mind We hard pressed every side crushed perplexed despair persecute	-0.872	Negative
2600206172	OBI-dient Daniel Rex Runo	West Africa	2022-08-15 18:59:00+00:00	https://twitter.com/Rexdarn/status/1559253338696388608	Twitter for Android	2109	0	RT Obidients listen important message e g rally campaign announcement match fitness walk long	0.4404	Positive
1556411899440496643	sysach		2022-08-15 18:58:59+00:00	https://twitter.com/AiyegboOrunmo/status/1559253337035374594	Twitter for Android	15	0	RT In furtherance Peter Obi team effort promulgate policy based reality Health Sector Town	0.0	Neutral
1207343186336735233	Eve	In my world 🌏 	2022-08-15 18:58:58+00:00	https://twitter.com/PreshieeeEve/status/1559253331847127040	Twitter for Android	597	0	RT Why vote wisely mean vote Peter Obi people know candidate wise choice	0.7096	Positive
1495538138034360322	IBTech	Nigeria	2022-08-15 18:58:57+00:00	https://twitter.com/IBTech_ng_/status/1559253329166860293	Twitter for iPhone	3005	0	RT The biggest shock political fiasco Nigeria past month called activist	-0.7096	Negative
157947589	D'ZINER	Lagos-»Nairobi-»Worldwide!!!	2022-08-15 18:58:57+00:00	https://twitter.com/XTRALARGE30/status/1559253328785297408	Twitter for Android	993	0	RT Dele Momodu wey dey dance Agolo market Maryam Abacha send errand make go find small paper biro take wr	0.0	Neutral
1026864206	Jeff Exchange	Nigeria	2022-08-15 18:58:57+00:00	https://twitter.com/JeffyOnPoint/status/1559253327292104708	Twitter for iPhone	0	0	Shrenked WTH We believe In Peter Obi keep word record speaks bbnaija	-0.6289	Negative
845682853	NUEL SMITH EVENTS	Lagos, Nigeria	2022-08-15 18:58:56+00:00	https://twitter.com/nuelsmith1511/status/1559253324410634241	Twitter for Android	1836	0	RT I voted Atiku I regret I In better candidate Buhar	0.0258	Positive
801927797245706244	Kumornews		2022-08-15 18:58:56+00:00	https://twitter.com/kumornews/status/1559253324104228866	FS-Poster-App	0	0	Veteran Nigerian singer Charly Boy replied Kaduna State Governor Nasir El Rufai excess new comment	0.0	Neutral
1480043058213396480	Rugged OBEDIENT		2022-08-15 18:58:54+00:00	https://twitter.com/Oyi_BiBi/status/1559253313681559552	Twitter for iPhone	1371	0	RT Truth I IPOB Member Indigenous People Of Bodija IPOB Ibadan branch I pledge deliver New Nigeria	0.3182	Positive
3228898143	ObiDatti 2nd Daughter	Nigeria	2022-08-15 18:58:53+00:00	https://twitter.com/PeterObi4life23/status/1559253310107959299	Twitter for Android	731	0	RT Has Dele Momodu advised El Rufai abusive El Rufai called Igbos import Dele Momodu lost Twitter ac	-0.7579	Negative
1483788645609975808	OBIDIENT TO THE CORE		2022-08-15 18:58:52+00:00	https://twitter.com/Sunny64605564/status/1559253307532754945	Twitter for Android	1050	0	RT So Peter Obi actually conducted Local Government Election Peter Obi like blowing trumpet like every oth	0.6124	Positive
556225305	Emeka_reggie 🤴🏾👑🤩	A̶̲̥̅♏ right there with u..🏖	2022-08-15 18:58:52+00:00	https://twitter.com/EmmyReggie/status/1559253307453063170	Twitter for Android	4688	0	RT Before Peter Obi forced focus akara frier tradermoni sharer amp politician turned hairdresser overn	-0.4588	Negative
986043714	Ehis Moses	Lagos, Nigeria	2022-08-15 18:58:52+00:00	https://twitter.com/Metabrow/status/1559253305586589697	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
1555658980424400909	𝔇𝘼𝘝𝐄 ♊️	Paradise	2022-08-15 18:58:52+00:00	https://twitter.com/OMOAYOTIOJOJU/status/1559253305435512835	Twitter for iPhone	1808	0	RT Peter Obi UNITING Nigerians bigotry amp criminal political class I knew time like come But I	-0.1154	Negative
297364958	Victor Chimeziri🇳🇬	Nigeria	2022-08-15 18:58:52+00:00	https://twitter.com/chimezvictor/status/1559253304655454208	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
1315078568666423297	Chemical sister👌		2022-08-15 18:58:51+00:00	https://twitter.com/MarvelChidi/status/1559253300528254977	Twitter for iPhone	255	0	RT Peter Obi see wicked politician say manner thing amp still call My elder brother	-0.5267	Negative
1493893609434796033	Sirphash_of_ife	Ife, Nigeria	2022-08-15 18:58:50+00:00	https://twitter.com/Sirphash11/status/1559253298154184704	Twitter for iPhone	767	0	RT The deregistered political party INEC drum full suppofor Peter Obi amp rebrand campaign office	0.4019	Positive
1276480389259898885	Oscar	Federal Capital Territory, Nig	2022-08-15 18:58:49+00:00	https://twitter.com/EffiomAsuquo3/status/1559253295113375748	Twitter for Android	950	0	RT IMO STATE IGNORE ANY GROUP ANNOUNCING A POSTPONEMENT OF THE AUGUST th MILLION MAN MATCH FOR PETER OBI It becomi	-0.4995	Negative
1226881684513214470	H.E.R	Abuja, Nigeria	2022-08-15 18:58:49+00:00	https://twitter.com/Chimamakaah/status/1559253294538756100	Twitter for Android	1451	0	RT On day The Million March Peter Obi Kaduna I contracting someone cook Obidients Kaduna	0.0	Neutral
387652794	PETER OBI LASTBORN	Abuja	2022-08-15 18:58:48+00:00	https://twitter.com/chidos17/status/1559253290789097472	Twitter for Android	176	0	RT Kaduna Obidients mobilising Million Man March Peter Obi Should tell Hell Rufai Bread PeterObi	-0.6808	Negative
1483117586460164100	c.a.t👨‍💻	Nigeria	2022-08-15 18:58:48+00:00	https://twitter.com/c_a_t_0001/status/1559253290122199042	Twitter for Android	0	0	Kabaka campaign manager Edo A renowned cultist terrible past It funny keep scoring point Peter Obi caliber people campaigning Tinubu Make make sense please	0.2732	Positive
977495818931507200	John Awa-abuon	Global	2022-08-15 18:58:47+00:00	https://twitter.com/BetterCRiver/status/1559253286032637955	Twitter Web App	1012	0	RT His name Obi Peter Obi As go week please talk least person per day candidacy plan	0.3182	Positive
849382730634842114	Mr Bethel Ifeanyi Chukwu.	Ghana	2022-08-15 18:58:47+00:00	https://twitter.com/ONWA_DOLLARS/status/1559253284409466880	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
258731913	Ik	Port harcourt 🇳🇬	2022-08-15 18:58:47+00:00	https://twitter.com/Iykeferrari/status/1559253283801370624	Twitter Web App	10	0	RT This gentle reminder amount propaganda make u Dis Obidients Our mind MADE vote Peter Obi	0.2263	Positive
2180200413	Diabla👑	İstanbul, Abuja 	2022-08-15 18:58:46+00:00	https://twitter.com/Erezi_/status/1559253282480181251	Twitter for Android	674	0	RT Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kadun	0.0	Neutral
1344634150498824195	The strategist 📖		2022-08-15 18:58:46+00:00	https://twitter.com/JosephOkpala4/status/1559253282433925122	Twitter for Android	3	2	Igbos Yorubas amp Hausas pls ignore Miyeti Allah amp watch William Ruto give victory speech newly elected president kenya thanking Hon Raila Odinga issue based campaign The youth voted Ruto best choice Nigerians want Peter Obi	0.5106	Positive
532933557	Obiora With Another	igbokweobiora@gmail.com	2022-08-15 18:58:46+00:00	https://twitter.com/OBIORAOFFICIAL/status/1559253282408861697	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
1043321608130179073	Christian Ejike		2022-08-15 18:58:46+00:00	https://twitter.com/Christi95955381/status/1559253282241105921	Twitter for iPhone	767	0	RT The deregistered political party INEC drum full suppofor Peter Obi amp rebrand campaign office	0.4019	Positive
1494380725121990660	Nedu🎌𓃵		2022-08-15 18:58:46+00:00	https://twitter.com/Christian_Nedu/status/1559253281398001665	Twitter for Android	815	0	RT Na Peter Obi dey reign Obidatti	0.0	Neutral
1033485438600859648	Chidi Chukwu	lagos	2022-08-15 18:58:45+00:00	https://twitter.com/chidipeterchuk1/status/1559253279174959104	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
369388136	Mr_urchman	everywhere 	2022-08-15 18:58:45+00:00	https://twitter.com/mr_urchmanjoe/status/1559253277769961473	Twitter Web App	129	0	RT Ruto win similar Peter Obi Ruto ran United Democratic Alliance UDA founded UDA	0.765	Positive
1265358073050398721	kizimax	Nigeria	2022-08-15 18:58:45+00:00	https://twitter.com/Kizimax2/status/1559253276226469889	Twitter for Android	136	0	RT My fellow Nigerians must miss single opportunity revive nation make giant Africa used	0.5574	Positive
281974383	Pitahappy	Lagos, Nigeria.  	2022-08-15 18:58:44+00:00	https://twitter.com/pitahappy/status/1559253273500127234	Twitter for iPhone	656	0	RT Miyetti Allah Spoke person whole North If anything speaking pocket I	0.0	Neutral
941571372614148096	Samuel Enuechusue	Lagos, Nigeria	2022-08-15 18:58:43+00:00	https://twitter.com/SEnuechusue/status/1559253269985329152	Twitter for iPhone	815	0	RT Na Peter Obi dey reign Obidatti	0.0	Neutral
1324347996109262850	Empire (OBI-dient)	Lagos, Nigeria	2022-08-15 18:58:43+00:00	https://twitter.com/Empire8649/status/1559253268546879488	Twitter for Android	0	0	ASUU strike Security strike Electricity strike Economy strike Everything country striking polithievians busy striking resource nd money Peoples Democratic Party see All Progressives Congress failure talk na Peter Obi name dey choke wasted semen	-0.836	Negative
953963399599329280	Ugochukwu	Everywhere	2022-08-15 18:58:42+00:00	https://twitter.com/Ugochuk53599125/status/1559253266134966272	Twitter for Android	523	0	RT H E Peter Obi Methodist church Abuja Yesterday	0.0	Neutral
1344530855641886720	olowo32		2022-08-15 18:58:42+00:00	https://twitter.com/olowo322/status/1559253263983251460	Twitter for iPhone	1808	0	RT Peter Obi UNITING Nigerians bigotry amp criminal political class I knew time like come But I	-0.1154	Negative
1371565352241487873	A$AP Tony	Port Harcourt, Nigeria	2022-08-15 18:58:42+00:00	https://twitter.com/asaptoney/status/1559253263123374081	Twitter for iPhone	1482	0	RT By February Peter Obi win much gap Asiwaju Atiku think Twitter Facebook opened offic	0.5859	Positive
1247190994807934976	BEN 👑	Nigeria	2022-08-15 18:58:41+00:00	https://twitter.com/Benedict201_/status/1559253260598484995	Twitter for Android	760	0	RT That tweet unnecessary El Rufai I know play already Peter Obi supporter choke h	0.0	Neutral
275193454	OBIdient	Abuja 	2022-08-15 18:58:40+00:00	https://twitter.com/mputumputu/status/1559253256609693702	Twitter for Android	3199	0	RT Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kaduna	0.0	Neutral
1259127947530731520	Uthred of Bebbenburg		2022-08-15 18:58:39+00:00	https://twitter.com/jiokety/status/1559253251094102018	Twitter for Android	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
3228898143	ObiDatti 2nd Daughter	Nigeria	2022-08-15 18:58:38+00:00	https://twitter.com/PeterObi4life23/status/1559253248984457216	Twitter for Android	2390	0	RT If paof One million walk Peter Obi state reside RETWEET El Rufai Oya sit back	0.0	Neutral
1261423545831378946	Peter Obi in Etsako East, Edo		2022-08-15 18:58:38+00:00	https://twitter.com/Chrisnonsocr7/status/1559253247554093057	Twitter for Android	834	0	RT Yorùbá social cultural group AFENIFERE Backs Mr Peter Obi presidential candidate ahead election becaus	-0.0516	Negative
227011472	Destiny	Cross River	2022-08-15 18:58:38+00:00	https://twitter.com/Minemuji/status/1559253246639853570	Twitter for Android	13	0	RT BreakingNews When Atiku gleefully declared Northerners social medium supporter Peter	0.2732	Positive
2224934922	Eaglesbeak	Lagos nigeria	2022-08-15 18:58:37+00:00	https://twitter.com/heartmenders2/status/1559253244454526979	Twitter for Android	120	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
2538835257	DRAGON FORCE/#PeterObi-YusufDatti2023🔥🇳🇬🔥	Nigeria	2022-08-15 18:58:37+00:00	https://twitter.com/HULK4CHRIST/status/1559253243800293381	Twitter for Android	325	0	RT Peter Obi discussing Nigeria problem opponent discussing tribe My joy every electoral cho	0.2732	Positive
1043321608130179073	Christian Ejike		2022-08-15 18:58:37+00:00	https://twitter.com/Christi95955381/status/1559253243456372738	Twitter for iPhone	674	0	RT Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kaduna Two Million March Peter Obi Kadun	0.0	Neutral
203567856	Onyekachukwu N.V	Port harcourt	2022-08-15 18:58:36+00:00	https://twitter.com/OnyekaBash/status/1559253237999468544	Twitter for Android	887	0	RT Peter Obi campaign popularity amongst common Nigerians really rattling	0.4767	Positive
1179783395104174080	Monna😈😈	Lagos	2022-08-15 18:58:35+00:00	https://twitter.com/vegas_monna/status/1559253237357854720	Twitter for Android	255	0	RT Peter Obi see wicked politician say manner thing amp still call My elder brother	-0.5267	Negative
2231447469	Wavy Meister	Lagos	2022-08-15 18:58:34+00:00	https://twitter.com/badboyzuugs/status/1559253230152044550	Twitter for Android	673	0	RT Tinubu campaign anchored stoking ethnic division Igbos amp North Mischief hate amp ethnic bigotry al	-0.7351	Negative
519888610	Mudi❤️	Emirate Stadium	2022-08-15 18:58:33+00:00	https://twitter.com/PMuddy/status/1559253226427408385	Twitter for iPhone	7967	0	RT IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs	0.368	Positive
387652794	PETER OBI LASTBORN	Abuja	2022-08-15 18:58:32+00:00	https://twitter.com/chidos17/status/1559253224162529280	Twitter for Android	393	0	RT From September I campaign Peter Obi people think make minister information door doo	0.0	Neutral
1490463299439321089	Ayo		2022-08-15 18:58:32+00:00	https://twitter.com/ayomideakinto12/status/1559253223302651904	Twitter for Android	597	0	RT Why vote wisely mean vote Peter Obi people know candidate wise choice	0.7096	Positive
253937307	kingsley{pido}	Abj	2022-08-15 18:58:32+00:00	https://twitter.com/somacoplc/status/1559253222946217985	Twitter for Android	0	0	Verify mugu cruise peter obi soon catch Keep rambling fish brain	0.0	Neutral
3228898143	ObiDatti 2nd Daughter	Nigeria	2022-08-15 18:58:32+00:00	https://twitter.com/PeterObi4life23/status/1559253221671141376	Twitter for Android	1105	0	RT Dele Momodu upset Nigerians free Peter Obi Datti spent million Naira go	0.1779	Positive
1480043058213396480	Rugged OBEDIENT		2022-08-15 18:58:31+00:00	https://twitter.com/Oyi_BiBi/status/1559253220572233728	Twitter for iPhone	2022	0	RT They afraid longer eat corn hawk gala roadside win election Peter Obi supporter keep th	0.7096	Positive
813884524086067200	XY	🚫	2022-08-15 18:58:31+00:00	https://twitter.com/47_XY_/status/1559253219368476672	Twitter Web App	0	0	Yeah Peter Obi even addressed interview	0.296	Positive
1089958022565244928	Vincentjunior	Taraba, Nigeria	2022-08-15 18:58:30+00:00	https://twitter.com/Vincent60785032/status/1559253215920750593	Twitter for Android	276	0	RT Electing Peter OBI Rubicon MUST crossed Nigeria The ability staa campaign win election	0.7269	Positive
1403994783975149569	Oduwole Qudus Opeyemi		2022-08-15 18:58:30+00:00	https://twitter.com/qudus_oduwole/status/1559253215564136448	Twitter for Android	388	0	RT Political activist bad time around even know else promise proposal	-0.296	Negative
1318660892087799808	Peter Obi Structure	Port Harcourt, Nigeria	2022-08-15 18:58:30+00:00	https://twitter.com/Statesman2080/status/1559253214427586560	Twitter for Android	0	0	Peter Obi giving sleepless night imagine time tweeted	0.34	Positive
1554783871853596673	McMickeyz.		2022-08-15 18:58:30+00:00	https://twitter.com/MickeyzMc/status/1559253212850524161	Twitter for Android	1499	0	RT If Peter Obi Atiku Tinubu would going different primary school sharing excercise book	0.4215	Positive
2224934922	Eaglesbeak	Lagos nigeria	2022-08-15 18:58:29+00:00	https://twitter.com/heartmenders2/status/1559253212078694405	Twitter for Android	572	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
869155026958209024	koko		2022-08-15 18:58:28+00:00	https://twitter.com/kokoghostmode/status/1559253207515160576	Twitter for Android	14	0	RT Arise compatriot Nigerians call obey Nigerians risen Nigerians called Peter Obi obeyed We	0.0	Neutral
1253324810374934529	Chidozie	Lagos, Nigeria	2022-08-15 18:58:28+00:00	https://twitter.com/Chidozi70530499/status/1559253205976055813	Twitter for Android	1119	0	RT Peter Obi movement boasted Kwankwaso candidacy time fizzled Arise News	0.0	Neutral
1197167117839282176	Chiynonso💎	Lagos, Nigeria	2022-08-15 18:58:28+00:00	https://twitter.com/Emmyroh/status/1559253204957024256	Twitter for iPhone	815	0	RT Na Peter Obi dey reign Obidatti	0.0	Neutral
258731913	Ik	Port harcourt 🇳🇬	2022-08-15 18:58:24+00:00	https://twitter.com/Iykeferrari/status/1559253188750069761	Twitter Web App	815	0	RT Na Peter Obi dey reign Obidatti	0.0	Neutral
1468236429423742976	SAM IYKE		2022-08-15 18:58:24+00:00	https://twitter.com/iykesmen1990/status/1559253187948957697	Twitter for Android	2390	0	RT If paof One million walk Peter Obi state reside RETWEET El Rufai Oya sit back	0.0	Neutral
2685012022	Josh		2022-08-15 18:58:23+00:00	https://twitter.com/de_First1/status/1559253186250252289	Twitter for Android	325	0	RT Peter Obi discussing Nigeria problem opponent discussing tribe My joy every electoral cho	0.2732	Positive
1215642841852018698	Dr. CHIMA.		2022-08-15 18:58:23+00:00	https://twitter.com/ChimaIheke1/status/1559253184685670400	Twitter for Android	926	0	RT I informed Peter Obi Labour Party rising popularity threat ruling APC The	0.34	Positive
1108656439827021824	amdy	Nigeria	2022-08-15 18:58:23+00:00	https://twitter.com/Amdydaniels1/status/1559253184681578497	Twitter for iPhone	2354	0	RT Here fact Go verify Peter Obi impeached removed office TWICE refusing inflate budget	-0.4019	Negative
207571688	PETER OBI 2023	NIGERIA	2022-08-15 18:58:22+00:00	https://twitter.com/EBITARE/status/1559253181565108228	Twitter for Android	0	0	Is Atiku back PDP Like dog returning vomit He cannot taken seriously word mean nothing A leader integrity Another reason HE Peter Obi stand	0.2105	Positive
1215642841852018698	Dr. CHIMA.		2022-08-15 18:58:22+00:00	https://twitter.com/ChimaIheke1/status/1559253181145792512	Twitter for Android	1808	0	RT Peter Obi UNITING Nigerians bigotry amp criminal political class I knew time like come But I	-0.1154	Negative
1168578611152117766	Okey Evergreen		2022-08-15 18:58:22+00:00	https://twitter.com/EvergreenOkey/status/1559253179254054912	Twitter for Android	2	0	RT I grateful God Almighty see much He used Peter Obi unite Nigeria across tribe What	0.6249	Positive
154848092	Babatunde Adeniji-ilori	Nigeria	2022-08-15 18:58:21+00:00	https://twitter.com/babatundeadenij/status/1559253176406216708	Twitter for Android	1058	0	RT Hi since busy calling Peter Obi Ipob member may sorrow people affected	-0.6124	Negative
876916579589599234	Crown Oba👑	Lagos state	2022-08-15 18:58:21+00:00	https://twitter.com/them_alone/status/1559253176263626752	Twitter for Android	1808	0	RT Peter Obi UNITING Nigerians bigotry amp criminal political class I knew time like come But I	-0.1154	Negative
887445266932039680	rakie	Lagos 	2022-08-15 18:58:20+00:00	https://twitter.com/Racklife247/status/1559253171217674245	Twitter for iPhone	815	0	RT Na Peter Obi dey reign Obidatti	0.0	Neutral
1528438822589054979	Bat2023	Germany	2022-08-15 18:58:19+00:00	https://twitter.com/Batifiedreal/status/1559253167375785986	Twitter for Android	0	0	IMPORTANT NOTICE We call OBIdients Kaduna prepare million march Peter Obi Kaduna belongs Nigerians If see please share	0.7213	Positive
3052279815	Ekwonna	Lagos	2022-08-15 18:58:19+00:00	https://twitter.com/SirTonna/status/1559253167304577025	Twitter for Android	597	0	RT Why vote wisely mean vote Peter Obi people know candidate wise choice	0.7096	Positive
223853235	manex	Nigeria	2022-08-15 18:58:16+00:00	https://twitter.com/Asuamaagain/status/1559253156193869824	Twitter for Android	13	0	RT The deregistered political party INEC drum full suppofor Peter Obi amp rebrand campaign offic	0.4019	Positive
1308520122	asuku a israel	NIGERIA	2022-08-15 18:58:16+00:00	https://twitter.com/asukuaisrael/status/1559253155183005701	Twitter for Android	56	0	RT Peter Obi everywhere grace God surviving Tinubu supporter Dele Momodu Kuda	0.802	Positive
