id	name	location	time created	tweet url	source	retweet count	likes	tweet	compound	Sentiment
1375135592250540033	Beardless Gabriel 🕊		2022-08-16 07:30:14+00:00	https://twitter.com/Gabriel_tega7/status/1559442394524930049	Twitter for iPhone	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
604357206	toks		2022-08-16 07:30:11+00:00	https://twitter.com/timone23/status/1559442380901830656	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
2622403138	FOUNDATIONAL IGBO WOMAN #OBIDATTI	Rotterdam, The Netherlands	2022-08-16 07:30:06+00:00	https://twitter.com/nwunyeegombute1/status/1559442361394110466	Twitter for Android	480	0	RT Tinubu Atiku campaign strategy share dollar primary election eat corn street	0.296	Positive
1543185184748601344	Engr. Ezekwere	Nigeria	2022-08-16 07:30:06+00:00	https://twitter.com/henryezekwere1/status/1559442360693673985	Twitter for Android	0	1	Kabaka declare suppofor Tinubu Why evil people like Tinubu	-0.4404	Negative
1057235978195222528	Agbachiburu💧#IamproudlyIgbo	Eastern Nigeria	2022-08-16 07:30:06+00:00	https://twitter.com/Rafiki_simonA/status/1559442358814515200	Twitter for Android	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
542880833	Sola	Isake Eko and Northside 	2022-08-16 07:30:03+00:00	https://twitter.com/Advsola/status/1559442347150172161	Twitter for iPhone	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1509837692925886468	Hileehairpalace	Abuja, Nigeria	2022-08-16 07:30:01+00:00	https://twitter.com/hileehair/status/1559442338702938113	Twitter for iPhone	492	0	RT Dear OBIdients I love walahi true soldier Vawulence Our moto give back Vawulence wo	0.8625	Positive
339017657	IfeoluwaTosin		2022-08-16 07:30:00+00:00	https://twitter.com/hefelove/status/1559442337461424128	Twitter for Android	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1553300132988420096	Abdullah		2022-08-16 07:29:59+00:00	https://twitter.com/thebigf66624823/status/1559442332872761345	Twitter for Android	0	1	Why choose vote tinubu	0.0	Neutral
1386573211035373571	I am Chelsea	Earth 🌍 	2022-08-16 07:29:59+00:00	https://twitter.com/Dontuali/status/1559442330565894144	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1306184112563159040	Becca.Martins	Lekki, Nigeria	2022-08-16 07:29:58+00:00	https://twitter.com/tinubu_s/status/1559442327042756608	Twitter for iPhone	0	0	This best way apply lotion I always watching dry lol I never done	0.7906	Positive
1394292818693214210	Wisdom Augustine		2022-08-16 07:29:58+00:00	https://twitter.com/whizwax/status/1559442325327183872	Twitter Web App	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1491033269583896579	oluwatosin PO son		2022-08-16 07:29:56+00:00	https://twitter.com/Alex29624770/status/1559442319908081664	Twitter for Android	309	0	RT Festus Keyamo senior advocate celebrating group sketchy dubious character singing Tinubu even	0.296	Positive
1526285922760896516	Darlington		2022-08-16 07:29:52+00:00	https://twitter.com/Darlingworld_1/status/1559442301000318976	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
131952463	celestine raymond	Lagos	2022-08-16 07:29:52+00:00	https://twitter.com/celestineray/status/1559442300585000961	Twitter for Android	931	0	RT Tinubu hiring Notorious Cutist like Tony Kababar campaign tell need know	-0.1027	Negative
371227538	LIB	Lagos, Nigeria	2022-08-16 07:29:51+00:00	https://twitter.com/lagosigboboy/status/1559442296763990016	Twitter for Android	1499	0	RT If Peter Obi Atiku Tinubu would going different primary school sharing excercise book	0.4215	Positive
1973029706	@ObsessedWithAFRICA	freedom	2022-08-16 07:29:49+00:00	https://twitter.com/austrostine/status/1559442289788944386	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
945349265731309569	Chigbata Michael	Awka, Nigeria	2022-08-16 07:29:49+00:00	https://twitter.com/Obi_festivals/status/1559442287926575105	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
966483560	Patrick	London	2022-08-16 07:29:48+00:00	https://twitter.com/icanpatrick/status/1559442285707812864	Twitter for iPhone	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
2759140955	GRACE	EARTH	2022-08-16 07:29:48+00:00	https://twitter.com/aaguy10/status/1559442284936138753	Twitter for Android	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
2182685856	Sanusi A.R	Abuja, Nigeria	2022-08-16 07:29:47+00:00	https://twitter.com/Sanusi_r_a/status/1559442283082256384	Twitter for Android	107	0	RT I pray Atiku Peter Obi shall LIVE long witness yr TENURE Asiwaju Bola Ahmed Tinubu May LIVE lo	0.3182	Positive
953141437222174726	MR.FLINTSTONE😈		2022-08-16 07:29:47+00:00	https://twitter.com/itx_umzy/status/1559442281421279232	Twitter for iPhone	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1901298962	Naija	Nigeria	2022-08-16 07:29:47+00:00	https://twitter.com/Naija_PR/status/1559442279768662016	Twitter for Android	16	200	Bola Ahmed Tinubu approach aggrieved Yoruba leader politician ensure genuine reconciliation Oluwo Iwo	0.3818	Positive
1196396456179097601	Better Nigeria		2022-08-16 07:29:47+00:00	https://twitter.com/ChinedumB_/status/1559442279647027201	Twitter Web App	0	0	Jonathan incumbent And performing badly aside propagandist made look like Today odds Tinubu APC	-0.1531	Negative
1281596910818787329	ID BLACK, performing act /musician 🔥❣️	Lagos Nigeria	2022-08-16 07:29:46+00:00	https://twitter.com/isidblack/status/1559442275784134656	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
333792803	Moshood !	Fct, Nigeria.	2022-08-16 07:29:45+00:00	https://twitter.com/muchman16/status/1559442271308742656	Twitter for iPhone	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1158080962435211264	Unemployed CEO	Nigeria	2022-08-16 07:29:44+00:00	https://twitter.com/UncleSoft/status/1559442268515434503	Twitter for Android	0	0	You know Folarin ditched PYO Tinubu primary sha I hope know without anything return Why think Tinubu left Segun Oni Ekiti SWAGA alone suppoFayemi candidate election Agreements reached primary	0.5267	Positive
307931586	Lawrence Ehilegbu🇳🇬	Lagos, Nigeria	2022-08-16 07:29:44+00:00	https://twitter.com/lawehilegbu/status/1559442268431466499	Twitter for Android	1558	0	RT Tinubu outspend Contenders BUT HE WON T WIN He buy buyables end His posi	0.9377	Positive
882891177565007872	Michael Ajiboye	Abuja	2022-08-16 07:29:43+00:00	https://twitter.com/ajiboye3192/status/1559442265206054913	Twitter for Android	692	0	RT TINUBU WILL NEVER BE PRESIDENT OF NIGERIA ATIKU WILL NEVER BE PRESIDENT OF NIGERIA PETER OBI IS NIGERIA S NEXT PRES	0.0	Neutral
4876239623	Gregory Ayinla-Thomas	Minna, Nigeria	2022-08-16 07:29:43+00:00	https://twitter.com/ayinlathomas/status/1559442264920825856	Twitter for Android	3	0	RT We Buhari By God Grace shall Tinubu	0.5994	Positive
1179783395104174080	Monna😈😈	Lagos	2022-08-16 07:29:43+00:00	https://twitter.com/vegas_monna/status/1559442262592995328	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1535374169625481217	#Peter Obi's mentee	Enugu, Nigeria	2022-08-16 07:29:42+00:00	https://twitter.com/dr2matthias/status/1559442259782893570	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
720334157	kasim	earth	2022-08-16 07:29:40+00:00	https://twitter.com/Ogiekasim1/status/1559442251423555584	Twitter for Android	50	0	RT Tinubu think recruiting	0.0	Neutral
1248638632669388801	Don Armani	Lagos, Nigeria	2022-08-16 07:29:39+00:00	https://twitter.com/Doctor_Fish_/status/1559442246491070464	Twitter for iPhone	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
929046074681102342	Isa_Jake	"Lagos, Nigeria
"	2022-08-16 07:29:38+00:00	https://twitter.com/jakehameed/status/1559442243634839553	Twitter for Android	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
2233813561	👑King Leo(Onye Ogwu Ego)🌹	Makpofi Island 🏝️🍃	2022-08-16 07:29:36+00:00	https://twitter.com/Leo_JoJo/status/1559442235523010562	Twitter for Android	416	0	RT Is How All Progressives Congress working Notorious criminal exconvict If Tinubu eventually becomes	-0.743	Negative
2545958464	Don Fuego🇳🇬	Nigeria	2022-08-16 07:29:35+00:00	https://twitter.com/NnannaOnuka/status/1559442229017645056	Twitter for Android	1821	0	RT This Tony Kababa A Notorious Cultist thug Killer Tinubu recruited Campaign endorsed All Progressives Congress presidential campa	-0.7351	Negative
727804655519076352	Unyimeobong Esin	Akwa Ibom, Nigeria	2022-08-16 07:29:33+00:00	https://twitter.com/IzbethEsin/status/1559442220675207171	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1341507758	Happiness		2022-08-16 07:29:32+00:00	https://twitter.com/pman2269/status/1559442219509202944	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
623532293	📿🐬BABY💪❤	Nigeria	2022-08-16 07:29:32+00:00	https://twitter.com/SojiImran/status/1559442219186151425	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
229637036	Ben Buggy		2022-08-16 07:29:32+00:00	https://twitter.com/BenBuggy/status/1559442218523443200	Twitter for Android	116	0	RT Two year later Tinubu came Yoruba key position selling slot Tambuwal Tinubu n	0.0	Neutral
2288639644	ilesanmi shefiu	LA.NG	2022-08-16 07:29:30+00:00	https://twitter.com/Kulboishny/status/1559442209946189824	Twitter for Android	112	0	RT Oh Lagos Seaport oh Lagos federal capital territory reason economic development	0.0	Neutral
1517503554864488449	gerald mokwe		2022-08-16 07:29:29+00:00	https://twitter.com/mokwe_gerald/status/1559442206041186304	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1215058499325042690	C.martins		2022-08-16 07:29:29+00:00	https://twitter.com/martinschimaob1/status/1559442204225159168	Twitter for iPhone	777	0	RT All Progressives Congress Tinubu bought many campaign vehicle distributed state All Progressives Congress governor I went governme	0.0	Neutral
3256797111	Philip	Ibadan, Nigeria	2022-08-16 07:29:28+00:00	https://twitter.com/ibitoyephilipo/status/1559442201360433153	Twitter for Android	3732	0	RT This agent wanton obfuscation fraudulent sophistry Tinubu campaign blatantly ethnocentric	-0.4939	Negative
886847504591056898	samsony		2022-08-16 07:29:28+00:00	https://twitter.com/boyetexas1/status/1559442200219746305	Twitter for Android	226	0	RT Retweet Like Comment supporting Tinubu Shettima President	0.6597	Positive
1553693761649184768	Suliyat Akeem		2022-08-16 07:29:26+00:00	https://twitter.com/SuliyatAfolabi1/status/1559442194754322432	Twitter for Android	2234	0	RT Festus Keyamu Official Spokesman Tinubu All Progressives Congress presidential campaign shared Video known Cultist Thug Kille	0.34	Positive
1238421436928348161	Emilokan_Success	Lagos 	2022-08-16 07:29:23+00:00	https://twitter.com/Olut17/status/1559442178648178689	Twitter for Android	164	0	RT Realistically speaking reason All Progressives Congress stand chance winning election Tinubu ca	0.6597	Positive
2182685856	Sanusi A.R	Abuja, Nigeria	2022-08-16 07:29:22+00:00	https://twitter.com/Sanusi_r_a/status/1559442178094645248	Twitter for Android	140	0	RT Na Tinubu go sign National Budget By God Grace	0.5994	Positive
882891177565007872	Michael Ajiboye	Abuja	2022-08-16 07:29:20+00:00	https://twitter.com/ajiboye3192/status/1559442168716136448	Twitter for Android	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
1493520867351048198	Jedidiah		2022-08-16 07:29:19+00:00	https://twitter.com/Jedidiah_jedi/status/1559442162516987907	Twitter for Android	0	0	MORN Was father Tinubu paid want foolish Mumu	-0.2023	Negative
1318853622822821888	Chukwuemeka Johnson		2022-08-16 07:29:18+00:00	https://twitter.com/Chukwue79513260/status/1559442161237725185	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1187027027637014528	Sammy Sammy	Planet Earth	2022-08-16 07:29:18+00:00	https://twitter.com/scad_official/status/1559442160340144130	Twitter for Android	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
229637036	Ben Buggy		2022-08-16 07:29:13+00:00	https://twitter.com/BenBuggy/status/1559442139498569729	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
250684480	Sir JB	United Kingdom	2022-08-16 07:29:12+00:00	https://twitter.com/o2steventoon/status/1559442135065272320	Twitter for Android	572	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
801599521809723392	LagosforLagosians	Lagos, Nigeria	2022-08-16 07:29:11+00:00	https://twitter.com/brownelvis10/status/1559442130480889857	Twitter for Android	179	0	RT In Tinubu ran ACN ticket Buhari CPC RMK another party Jonathan would That p	0.4019	Positive
1154097761786191872	nazzy	Abuja, Nigeria	2022-08-16 07:29:10+00:00	https://twitter.com/my_naza55/status/1559442124290023424	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
287050115	Lennis_AFC a.k.a.Pino!	Nigeria, Africa	2022-08-16 07:29:06+00:00	https://twitter.com/Leninopino/status/1559442107319844865	Twitter for Android	77	0	RT But Kwankwaso really thinking negotiating Tinubu He thought people find	0.0	Neutral
3019605488	Louis Pas Vuitton		2022-08-16 07:29:05+00:00	https://twitter.com/ugo_ejike/status/1559442106933968897	Twitter for Android	121	0	RT Dear OBIdient Nigerians Social medium highest point mobilization Let continue make P O number	0.4404	Positive
772710416501858304	Raphael Agiebamwan		2022-08-16 07:29:05+00:00	https://twitter.com/RaphaelAgiebam2/status/1559442105017274370	Twitter for Android	1015	0	RT OBIdients Peter Obi must lead candidate EVERYTHING however stand Atiku follower P	0.0	Neutral
1236972253243465728	ChukwuEbukaMartin	Enugu, Nigeria	2022-08-16 07:29:05+00:00	https://twitter.com/TheEbukaMartin/status/1559442104736223232	Twitter for Android	1089	0	RT See type Individual heading Tinubu campaign Kabaka notorious Cultist popular BBC documentary This tell yo	-0.0258	Negative
729795916052475904	woman of steel🇳🇬🇺🇸	Nigeria 	2022-08-16 07:29:05+00:00	https://twitter.com/tt_unbreakable/status/1559442104618811392	Twitter for iPhone	179	0	RT In Tinubu ran ACN ticket Buhari CPC RMK another party Jonathan would That p	0.4019	Positive
759037321329070080	unixorn🦄	Life Goals @ 127.0.0.1:5500	2022-08-16 07:29:05+00:00	https://twitter.com/__Kuizin/status/1559442104056573952	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
1455121658419851264	YomiNigeria.eth 20/10/20 🇳🇬	Lekki, Nigeria	2022-08-16 07:29:05+00:00	https://twitter.com/TheYomiNigeria/status/1559442103679205383	Twitter for Android	1802	0	RT Dear presidential candidate Atiku Tinubu Obi Kwankwaso We calling show leadership urgently	0.3818	Positive
1208694563231150081	Anthony_Godspeed		2022-08-16 07:29:02+00:00	https://twitter.com/AnthonyGodspee1/status/1559442091096293376	Twitter for iPhone	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
2249109971	johnbaba chilling	ilupeju	2022-08-16 07:29:00+00:00	https://twitter.com/johnolum09/status/1559442083500417024	Twitter for iPhone	38	0	RT Not even fan Tinubu whole fake outrage irritating One confraternity campaigned Tinubu	-0.885	Negative
877807848	Brains 💭		2022-08-16 07:28:58+00:00	https://twitter.com/MichaelBrains/status/1559442076865105922	Twitter for iPhone	10	81	A poison fed tribesman still poison nonetheless Tinubu care Yoruba interest even Nigeria interest personal interest Yorubas ready conversation	0.7717	Positive
1132137271	Victor Ukok (V®€D) Just	Nigeria	2022-08-16 07:28:56+00:00	https://twitter.com/ukokjnr/status/1559442068551991296	Twitter for Android	54	0	RT Obidients fact S East S South N Central amp FCT S West N East N West Let Vo	0.0	Neutral
1509169905370812417	Aminu Nurudeen	Kano, Nigeria	2022-08-16 07:28:56+00:00	https://twitter.com/aminurus/status/1559442066509373440	Twitter for Android	332	0	RT Comrade Aminu Nurudeen Muslim IPOB member Northern Nigeria According Reno Deji Sega silly logic	0.0258	Positive
1121447420552994818	Samwell_is_Obidiently_Yus-ful	Calabar	2022-08-16 07:28:56+00:00	https://twitter.com/Samwell_Tally/status/1559442066106621952	Twitter for Android	249	0	RT THE POWER OF ORGANIC LOVE While others use LOOT hire people rent crowd Peter Obi even spend shishi	0.7125	Positive
1555454567785062401	Emeka_milion	Uwa chukwu	2022-08-16 07:28:54+00:00	https://twitter.com/Emeka_milion/status/1559442059341316096	Twitter for iPhone	0	0	Yes either work obi tinubu	0.4019	Positive
192644116	Benjamin O. Imhanlueku℠🇳🇬 #Benjillion	Federal Republic Of Nigeria	2022-08-16 07:28:54+00:00	https://twitter.com/iBOsatofoh/status/1559442057382559744	Twitter for Android	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1371259948240355333	Keke		2022-08-16 07:28:53+00:00	https://twitter.com/Keke01728263/status/1559442055423791104	Twitter for Android	249	0	RT I see BMC hovering around Kemi Olunloyo lately sharing type fake news enjoy But trust Kemi	0.7506	Positive
1300048167623417858	Humble Daniels	Edo, Nigeria	2022-08-16 07:28:52+00:00	https://twitter.com/daniels_humble/status/1559442050675888129	Twitter for iPhone	25	0	RT He sick He want Tinubu He want APC He want Banditry He want insecurity He want ASUU strike He want Co	-0.5859	Negative
1267365569617149952	Peaceful Peace		2022-08-16 07:28:52+00:00	https://twitter.com/Titan4lyf/status/1559442050487144448	Twitter for Android	416	0	RT Is How All Progressives Congress working Notorious criminal exconvict If Tinubu eventually becomes	-0.743	Negative
1330768907414679552	Alaoma	103.14.26.255	2022-08-16 07:28:48+00:00	https://twitter.com/alaoma_/status/1559442032195682308	Twitter for Android	3732	0	RT This agent wanton obfuscation fraudulent sophistry Tinubu campaign blatantly ethnocentric	-0.4939	Negative
277735256	KB DanMaliki	Keffi/Abuja/Kaduna	2022-08-16 07:28:47+00:00	https://twitter.com/iMajorX/status/1559442031495331841	Twitter for iPhone	0	1	We use emotion insult campaign Tinubu APC INEC blow whistle We use fact experience track record infrastructure human Captial development amp achievement candidate amp party	-0.1531	Negative
1086233183593611264	💕Łùñâ💕👅🥲	Niger, Nigeria	2022-08-16 07:28:47+00:00	https://twitter.com/EdeAnastesiaVO/status/1559442028622237697	Twitter for iPhone	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
1507491907382960138	Buttercup 😌✨	In shanko’s head🤭	2022-08-16 07:28:47+00:00	https://twitter.com/Weirdnerdxo_/status/1559442028018163712	Twitter for iPhone	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
2938326220	Richkid Africa 🍑	Victoria Island, Lagos 	2022-08-16 07:28:45+00:00	https://twitter.com/richkidofafrica/status/1559442019818381313	Twitter for Android	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
222078289	Adewole Odugbesan	Nigeria	2022-08-16 07:28:45+00:00	https://twitter.com/adewole_wayne/status/1559442019403145217	Twitter for Android	107	0	RT I pray Atiku Peter Obi shall LIVE long witness yr TENURE Asiwaju Bola Ahmed Tinubu May LIVE lo	0.3182	Positive
1251075215800573953	GBOLARO	Heaven	2022-08-16 07:28:44+00:00	https://twitter.com/zar_of_medicine/status/1559442015666032640	Twitter for Android	378	0	RT Throwback Watch Tinubu Mock Anenih For Being Too Old For Government TableShaker	-0.4215	Negative
1233442117151854594	Hamilton		2022-08-16 07:28:41+00:00	https://twitter.com/hamiltonawah/status/1559442005301858304	Twitter for iPhone	0	2	The difference Obi pay medium Tinubu pay medium team	-0.2023	Negative
1273504399428595712	hottercool 💎		2022-08-16 07:28:39+00:00	https://twitter.com/hottercoool/status/1559441996191862785	Twitter for Android	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
1482605010	Sylvester Emmanuel 🕸️	Calabar, Nigeria	2022-08-16 07:28:35+00:00	https://twitter.com/_SEmmanuel/status/1559441978542227458	Twitter for Android	1015	0	RT OBIdients Peter Obi must lead candidate EVERYTHING however stand Atiku follower P	0.0	Neutral
976816048912691202	Taurean Lady		2022-08-16 07:28:31+00:00	https://twitter.com/arewamum/status/1559441963887230976	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
880376067604848640	cakes in Sabo/Lagos	Lagos, Nigeria	2022-08-16 07:28:31+00:00	https://twitter.com/Mistyhavencakes/status/1559441960934543361	Twitter for Android	2426	0	RT This Is Mulikat Akande She supposed become speaker She lost bcs Tinubu worked support	0.1027	Positive
1340267916	Sugar Snr.	Federal Capital Territory, Nig	2022-08-16 07:28:30+00:00	https://twitter.com/HEATHEN_STONER/status/1559441959894323201	Twitter for Android	94	0	RT I space one day gentleman said something stuck since He said afraid	-0.25	Negative
751692282412294145	Michael Josh	Lagos, Nigeria	2022-08-16 07:28:30+00:00	https://twitter.com/jossyjosh01/status/1559441959609040896	Twitter for Android	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
703283514645602304	ELEYI OF LAUTECH		2022-08-16 07:28:27+00:00	https://twitter.com/Tommy181904/status/1559441947474919425	Twitter for iPhone	627	0	RT If issue Pyrate confraternity campaigning Tinubu issue	0.0	Neutral
1535374169625481217	#Peter Obi's mentee	Enugu, Nigeria	2022-08-16 07:28:27+00:00	https://twitter.com/dr2matthias/status/1559441946401177600	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
761339240315781120	Alpha	somewhere in space	2022-08-16 07:28:26+00:00	https://twitter.com/_gekwu/status/1559441941863038977	Twitter for Android	309	0	RT Festus Keyamo senior advocate celebrating group sketchy dubious character singing Tinubu even	0.296	Positive
1244200940	IcenGarD		2022-08-16 07:28:26+00:00	https://twitter.com/Prinzewilliamzz/status/1559441939606405120	Twitter for Android	332	0	RT Comrade Aminu Nurudeen Muslim IPOB member Northern Nigeria According Reno Deji Sega silly logic	0.0258	Positive
958697017777287169	Damdam|| The Creator Of Magic🧔	Britain.on God	2022-08-16 07:28:25+00:00	https://twitter.com/DammyShittu_/status/1559441937354063872	Twitter for Android	187	0	RT Seduce husband sexy wear stop tying All Progressives Congress wrapper around house Tinubu face What problem	-0.128	Negative
3167112683	Trynaija is 100% Obidient	lagos 	2022-08-16 07:28:24+00:00	https://twitter.com/TryNaija/status/1559441934283952129	WordPress.com	0	0	Forget Political Party Rally Round Tinubu Oluwo To Yoruba Leaders	0.2023	Positive
1491033269583896579	oluwatosin PO son		2022-08-16 07:28:24+00:00	https://twitter.com/Alex29624770/status/1559441931981168641	Twitter for Android	777	0	RT All Progressives Congress Tinubu bought many campaign vehicle distributed state All Progressives Congress governor I went governme	0.0	Neutral
1096853858326904832	DAVIDO GUY👿🍁		2022-08-16 07:28:21+00:00	https://twitter.com/Aj_iChase/status/1559441918924292096	Twitter for iPhone	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
1273277311098523653	E.A.T		2022-08-16 07:28:20+00:00	https://twitter.com/Mazi_EAT/status/1559441916986621953	Twitter for Android	1647	0	RT The rented Bishop robe time dancing Tinubu Festus Keyamo	0.0	Neutral
3019605488	Louis Pas Vuitton		2022-08-16 07:28:18+00:00	https://twitter.com/ugo_ejike/status/1559441909663285249	Twitter for Android	1158	0	RT OBIDIENTS scared work rate They want stalinking Tinubu Oduduwa Republic Atiku killer	-0.7845	Negative
2768684463	James-Onwude for #PeterObi2023	Nigeria	2022-08-16 07:28:18+00:00	https://twitter.com/JaOnwude/status/1559441909231325185	Twitter for Android	2526	0	RT Tony Kabaka amp Festus Keyamo suppowho want The deadly cultist endorse Tinubu But D Day	0.2023	Positive
1392986010091409429	MR YETI	Lagos festac	2022-08-16 07:28:18+00:00	https://twitter.com/SoldadoMr/status/1559441908065341441	Twitter for Android	73	0	RT Who know whereabouts Kwankwaso Man actually thought popular Peter Obi I guess somewhere worki	0.4215	Positive
1557130985925480448	joy Michaels		2022-08-16 07:28:18+00:00	https://twitter.com/joyMichaels20/status/1559441906572173313	Twitter for Android	554	0	RT At point Even Atiku decides become Tinubu running mate still win presidential elect	0.5859	Positive
802676028	A BETTER 🇳🇬🇳🇬🇳🇬 FOR PETER OBI		2022-08-16 07:28:18+00:00	https://twitter.com/udeh_okey/status/1559441906379231234	Twitter for Android	572	0	RT Who Vote Between Atiku Tinubu amp Peter Obi See reaction Residents Benin City Benin Women	0.0	Neutral
1254114882	yinka		2022-08-16 07:28:16+00:00	https://twitter.com/YinkaYinkus57/status/1559441899378835456	Twitter Web App	9	0	RT He different Atiku Tinubu GEJ etc He want power control He hand	0.5423	Positive
411507279	ogbonnaya akpa		2022-08-16 07:28:13+00:00	https://twitter.com/Paulinusakpa/status/1559441888855441408	Twitter for Android	114	0	RT My people I feeling hot even cold weather I imagine hot Tinubu Atiku feeling even	0.25	Positive
1501681609241608195	Richard Ojegbai	Lagos, Nigeria	2022-08-16 07:28:13+00:00	https://twitter.com/ChurchLoveworld/status/1559441888519852033	Twitter for Android	1821	0	RT This Tony Kababa A Notorious Cultist thug Killer Tinubu recruited Campaign endorsed All Progressives Congress presidential campa	-0.7351	Negative
1110002096	Damilola Peperenpe 😍	🇳🇬 	2022-08-16 07:28:12+00:00	https://twitter.com/dharmiesho/status/1559441882203176962	Twitter for Android	5633	0	RT You guy remember Kabaka notorious criminal cultist BBC documentary Cult group Nigeria r	-0.743	Negative
367327964	buGGed.π	Lagos, Nigeria	2022-08-16 07:28:10+00:00	https://twitter.com/Delister26/status/1559441872396750850	Twitter for Android	2189	0	RT While El Rufai Tinubu Kwankwaso Buba Galadima Festus Keyamo amp others talk Peter Obi man opposite	0.0	Neutral
988345535479341056	SULEIMAN	Nigeria	2022-08-16 07:28:09+00:00	https://twitter.com/Official_S_MAN/status/1559441868488060934	Twitter for iPhone	199	0	RT Reply Tweet TINUBU FOR PRESIDENT voting Bola Tinubu	0.0	Neutral
1165403390173679616	Emptherapboi 🐘	oturkpo	2022-08-16 07:28:08+00:00	https://twitter.com/ERapboi/status/1559441867107753985	Twitter for Android	145	0	RT Each time Obidient tweet PVC share video Obidients preaching PVC street Atiku Tinub	0.296	Positive
